0.2,3
0.30000000000000004,3
0.4,3
0.5,3
0.6,3
0.7,3
0.7999999999999999,3
0.8999999999999999,3
0.9999999999999999,3
1.0999999999999999,3
1.2,3
1.3,3
1.4000000000000001,3
1.5000000000000002,3
1.6000000000000003,3
1.7000000000000004,3
1.8000000000000005,196
1.9000000000000006,3
2.0000000000000004,3
2.1000000000000005,3
2.2000000000000006,4
2.3000000000000007,4
2.400000000000001,6
2.500000000000001,5
2.600000000000001,5
2.700000000000001,4
2.800000000000001,4
2.9000000000000012,4
3.0000000000000013,8
3.1000000000000014,4
3.2000000000000015,4
3.3000000000000016,4
3.4000000000000017,198
3.5000000000000018,4
3.600000000000002,4
3.700000000000002,5
3.800000000000002,3
3.900000000000002,3
4.000000000000002,7
4.100000000000001,7
4.200000000000001,7
4.300000000000001,7
4.4,7
4.5,7
4.6,7
4.699999999999999,7
4.799999999999999,7
4.899999999999999,7
4.999999999999998,7
5.099999999999998,7
5.1999999999999975,16
5.299999999999997,7
5.399999999999997,7
5.4999999999999964,7
5.599999999999996,7
5.699999999999996,8
